1993-01-22,棋聖戦,61,,谷川浩司,○,●,郷田真隆,,五番勝負,第4局,,なし
1993-01-08,棋聖戦,61,,谷川浩司,○,●,郷田真隆,,五番勝負,第3局,,なし
1992-12-21,棋聖戦,61,,谷川浩司,持,持,郷田真隆,,五番勝負,第2局,,なし
1992-12-10,棋聖戦,61,,谷川浩司,○,●,郷田真隆,,五番勝負,第1局,,なし
1992-07-17,棋聖戦,60,,谷川浩司,○,●,郷田真隆,,五番勝負,第4局,,なし
1992-07-06,棋聖戦,60,,谷川浩司,○,●,郷田真隆,,五番勝負,第3局,,なし
1992-06-30,棋聖戦,60,,谷川浩司,○,●,郷田真隆,,五番勝負,第2局,,なし
1992-06-16,棋聖戦,60,,谷川浩司,●,○,郷田真隆,,五番勝負,第1局,,なし
1992-01-10,棋聖戦,59,,南芳一,●,○,谷川浩司,,五番勝負,第3局,,なし
1991-12-24,棋聖戦,59,,南芳一,●,○,谷川浩司,,五番勝負,第2局,,なし
1991-12-10,棋聖戦,59,,南芳一,●,○,谷川浩司,,五番勝負,第1局,,なし
1991-07-31,棋聖戦,58,,屋敷伸之,●,○,南芳一,,五番勝負,第5局,,なし
1991-07-19,棋聖戦,58,,屋敷伸之,○,●,南芳一,,五番勝負,第4局,,なし
1991-07-08,棋聖戦,58,,屋敷伸之,●,○,南芳一,,五番勝負,第3局,,なし
1991-06-28,棋聖戦,58,,屋敷伸之,●,○,南芳一,,五番勝負,第2局,,なし
1991-06-18,棋聖戦,58,,屋敷伸之,○,●,南芳一,,五番勝負,第1局,,なし
1991-01-25,棋聖戦,57,,屋敷伸之,○,●,森下卓,,五番勝負,第4局,,なし
1991-01-11,棋聖戦,57,,屋敷伸之,○,●,森下卓,,五番勝負,第3局,,なし
1990-12-25,棋聖戦,57,,屋敷伸之,○,●,森下卓,,五番勝負,第2局,,なし
1990-12-11,棋聖戦,57,,屋敷伸之,●,○,森下卓,,五番勝負,第1局,,なし
1990-08-01,棋聖戦,56,,中原誠,●,○,屋敷伸之,,五番勝負,第5局,,なし
1990-07-17,棋聖戦,56,,中原誠,●,○,屋敷伸之,,五番勝負,第4局,,なし
1990-07-05,棋聖戦,56,,中原誠,●,○,屋敷伸之,,五番勝負,第3局,,なし
1990-06-26,棋聖戦,56,,中原誠,○,●,屋敷伸之,,五番勝負,第2局,,なし
1990-06-18,棋聖戦,56,,中原誠,○,●,屋敷伸之,,五番勝負,第1局,,なし
1990-02-02,棋聖戦,55,,中原誠,○,●,屋敷伸之,,五番勝負,第5局,,なし
1990-01-23,棋聖戦,55,,中原誠,●,○,屋敷伸之,,五番勝負,第4局,,なし
1990-01-11,棋聖戦,55,,中原誠,○,●,屋敷伸之,,五番勝負,第3局,,なし
1989-12-25,棋聖戦,55,,中原誠,○,●,屋敷伸之,,五番勝負,第2局,,なし
1989-12-12,棋聖戦,55,,中原誠,●,○,屋敷伸之,,五番勝負,第1局,,なし
1989-07-17,棋聖戦,54,,中原誠,○,●,南芳一,,五番勝負,第4局,,なし
1989-07-06,棋聖戦,54,,中原誠,○,●,南芳一,,五番勝負,第3局,,なし
1989-06-27,棋聖戦,54,,中原誠,○,●,南芳一,,五番勝負,第2局,,なし
1989-06-19,棋聖戦,54,,中原誠,●,○,南芳一,,五番勝負,第1局,,なし
1989-02-03,棋聖戦,53,,田中寅彦,●,○,中原誠,,五番勝負,第5局,,なし
1989-01-24,棋聖戦,53,,田中寅彦,●,○,中原誠,,五番勝負,第4局,,なし
1989-01-13,棋聖戦,53,,田中寅彦,○,●,中原誠,,五番勝負,第3局,,なし
1988-12-19,棋聖戦,53,,田中寅彦,○,●,中原誠,,五番勝負,第2局,,なし
1988-12-08,棋聖戦,53,,田中寅彦,●,○,中原誠,,五番勝負,第1局,,なし
1988-07-29,棋聖戦,52,,南芳一,●,○,田中寅彦,,五番勝負,第5局,,なし
1988-07-19,棋聖戦,52,,南芳一,●,○,田中寅彦,,五番勝負,第4局,,なし
1988-07-07,棋聖戦,52,,南芳一,○,●,田中寅彦,,五番勝負,第3局,,なし
1988-06-28,棋聖戦,52,,南芳一,○,●,田中寅彦,,五番勝負,第2局,,なし
1988-06-20,棋聖戦,52,,南芳一,●,○,田中寅彦,,五番勝負,第1局,,なし
1988-01-12,棋聖戦,51,,桐山清澄,●,○,南芳一,,五番勝負,第3局,,なし
1987-12-21,棋聖戦,51,,桐山清澄,●,○,南芳一,,五番勝負,第2局,,なし
1987-12-08,棋聖戦,51,,桐山清澄,●,○,南芳一,,五番勝負,第1局,,なし
1987-07-07,棋聖戦,50,,桐山清澄,○,●,西村一義,,五番勝負,第3局,,なし
1987-06-30,棋聖戦,50,,桐山清澄,○,●,西村一義,,五番勝負,第2局,,なし
1987-06-16,棋聖戦,50,,桐山清澄,○,●,西村一義,,五番勝負,第1局,,なし
1987-01-23,棋聖戦,49,,桐山清澄,○,●,南芳一,,五番勝負,第4局,,なし
1987-01-14,棋聖戦,49,,桐山清澄,●,○,南芳一,,五番勝負,第3局,,なし
1986-12-23,棋聖戦,49,,桐山清澄,○,●,南芳一,,五番勝負,第2局,,なし
1986-12-15,棋聖戦,49,,桐山清澄,○,●,南芳一,,五番勝負,第1局,,なし
1986-07-25,棋聖戦,48,,米長邦雄,●,○,桐山清澄,,五番勝負,第4局,,なし
1986-07-11,棋聖戦,48,,米長邦雄,○,●,桐山清澄,,五番勝負,第3局,,なし
1986-07-01,棋聖戦,48,,米長邦雄,●,○,桐山清澄,,五番勝負,第2局,,なし
1986-06-18,棋聖戦,48,,米長邦雄,●,○,桐山清澄,,五番勝負,第1局,,なし
1986-01-13,棋聖戦,47,,米長邦雄,○,●,中村修,,五番勝負,第3局,,なし
1985-12-24,棋聖戦,47,,米長邦雄,○,●,中村修,,五番勝負,第2局,,なし
1985-12-10,棋聖戦,47,,米長邦雄,○,●,中村修,,五番勝負,第1局,,なし
1985-07-19,棋聖戦,46,,米長邦雄,○,●,勝浦修,,五番勝負,第4局,,なし
1985-07-11,棋聖戦,46,,米長邦雄,○,●,勝浦修,,五番勝負,第3局,,なし
1985-06-30,棋聖戦,46,,米長邦雄,●,○,勝浦修,,五番勝負,第2局,,なし
1985-06-18,棋聖戦,46,,米長邦雄,○,●,勝浦修,,五番勝負,第1局,,なし
1985-01-31,棋聖戦,45,,米長邦雄,○,●,中村修,,五番勝負,第5局,,なし
1985-01-21,棋聖戦,45,,米長邦雄,○,●,中村修,,五番勝負,第4局,,なし
1984-12-25,棋聖戦,45,,米長邦雄,●,○,中村修,,五番勝負,第3局,,なし
1984-12-14,棋聖戦,45,,米長邦雄,○,●,中村修,,五番勝負,第2局,,なし
1984-12-03,棋聖戦,45,,米長邦雄,●,○,中村修,,五番勝負,第1局,,なし
1984-07-13,棋聖戦,44,,米長邦雄,○,●,谷川浩司,,五番勝負,第3局,,なし
1984-06-29,棋聖戦,44,,米長邦雄,○,●,谷川浩司,,五番勝負,第2局,,なし
1984-06-18,棋聖戦,44,,米長邦雄,○,●,谷川浩司,,五番勝負,第1局,,なし
1984-01-23,棋聖戦,43,,森安秀光,●,○,米長邦雄,,五番勝負,第4局,,なし
1984-01-13,棋聖戦,43,,森安秀光,●,○,米長邦雄,,五番勝負,第3局,,なし
1983-12-27,棋聖戦,43,,森安秀光,○,●,米長邦雄,,五番勝負,第2局,,なし
1983-12-13,棋聖戦,43,,森安秀光,●,○,米長邦雄,,五番勝負,第1局,,なし
1983-08-04,棋聖戦,42,,中原誠,●,○,森安秀光,,五番勝負,第5局,,なし
1983-07-19,棋聖戦,42,,中原誠,●,○,森安秀光,,五番勝負,第4局,,なし
1983-07-05,棋聖戦,42,,中原誠,●,○,森安秀光,,五番勝負,第3局,,なし
1983-06-24,棋聖戦,42,,中原誠,○,●,森安秀光,,五番勝負,第2局,,なし
1983-06-08,棋聖戦,42,,中原誠,○,●,森安秀光,,五番勝負,第1局,,なし
1983-01-21,棋聖戦,41,,森雞二,●,○,中原誠,,五番勝負,第4局,,なし
1983-01-11,棋聖戦,41,,森雞二,●,○,中原誠,,五番勝負,第3局,,なし
1982-12-25,棋聖戦,41,,森雞二,○,●,中原誠,,五番勝負,第2局,,なし
1982-12-17,棋聖戦,41,,森雞二,●,○,中原誠,,五番勝負,第1局,,なし
1982-07-09,棋聖戦,40,,二上達也,●,○,森雞二,,五番勝負,第3局,,なし
1982-06-28,棋聖戦,40,,二上達也,●,○,森雞二,,五番勝負,第2局,,なし
1982-06-17,棋聖戦,40,,二上達也,●,○,森雞二,,五番勝負,第1局,,なし
1982-01-12,棋聖戦,39,,二上達也,○,●,加藤一二三,,五番勝負,第3局,,なし
1981-12-25,棋聖戦,39,,二上達也,○,●,加藤一二三,,五番勝負,第2局,,なし
1981-12-15,棋聖戦,39,,二上達也,○,●,加藤一二三,,五番勝負,第1局,,なし
1981-07-15,棋聖戦,38,,二上達也,○,●,中原誠,,五番勝負,第3局,,なし
1981-07-03,棋聖戦,38,,二上達也,○,●,中原誠,,五番勝負,第2局,,なし
1981-06-23,棋聖戦,38,,二上達也,○,●,中原誠,,五番勝負,第1局,,なし
1981-01-28,棋聖戦,37,,米長邦雄,●,○,二上達也,,五番勝負,第4局,,なし
1981-01-16,棋聖戦,37,,米長邦雄,●,○,二上達也,,五番勝負,第3局,,なし
1980-12-26,棋聖戦,37,,米長邦雄,●,○,二上達也,,五番勝負,第2局,,なし
1980-12-12,棋聖戦,37,,米長邦雄,○,●,二上達也,,五番勝負,第1局,,なし
1980-07-18,棋聖戦,36,,中原誠,●,○,米長邦雄,,五番勝負,第4局,,なし
1980-07-07,棋聖戦,36,,中原誠,○,●,米長邦雄,,五番勝負,第3局,,なし
1980-07-01,棋聖戦,36,,中原誠,●,○,米長邦雄,,五番勝負,第2局,,なし
1980-06-20,棋聖戦,36,,中原誠,●,○,米長邦雄,,五番勝負,第1局,,なし
1980-01-05,棋聖戦,35,,中原誠,○,●,淡路仁茂,,五番勝負,第3局,,なし
1979-12-18,棋聖戦,35,,中原誠,○,●,淡路仁茂,,五番勝負,第2局,,なし
1979-12-07,棋聖戦,35,,中原誠,○,●,淡路仁茂,,五番勝負,第1局,,なし
1979-07-10,棋聖戦,34,,中原誠,○,●,加藤一二三,,五番勝負,第4局,,なし
1979-07-02,棋聖戦,34,,中原誠,○,●,加藤一二三,,五番勝負,第3局,,なし
1979-06-22,棋聖戦,34,,中原誠,●,○,加藤一二三,,五番勝負,第2局,,なし
1979-06-12,棋聖戦,34,,中原誠,○,●,加藤一二三,,五番勝負,第1局,,なし
1979-01-22,棋聖戦,33,,中原誠,○,●,二上達也,,五番勝負,第4局,,なし
1979-01-11,棋聖戦,33,,中原誠,○,●,二上達也,,五番勝負,第3局,,なし
1978-12-22,棋聖戦,33,,中原誠,●,○,二上達也,,五番勝負,第2局,,なし
1978-12-12,棋聖戦,33,,中原誠,○,●,二上達也,,五番勝負,第1局,,なし
1978-06-28,棋聖戦,32,,中原誠,○,●,有吉道夫,,五番勝負,第3局,,なし
1978-06-22,棋聖戦,32,,中原誠,○,●,有吉道夫,,五番勝負,第2局,,なし
1978-06-13,棋聖戦,32,,中原誠,○,●,有吉道夫,,五番勝負,第1局,,なし
1978-02-06,棋聖戦,31,,大山康晴,●,○,中原誠,,五番勝負,第5局,,なし
1978-01-28,棋聖戦,31,,大山康晴,●,○,中原誠,,五番勝負,第4局,,なし
1978-01-17,棋聖戦,31,,大山康晴,●,○,中原誠,,五番勝負,第3局,,なし
1977-12-29,棋聖戦,31,,大山康晴,○,●,中原誠,,五番勝負,第2局,,なし
1977-12-13,棋聖戦,31,,大山康晴,○,●,中原誠,,五番勝負,第1局,,なし
1977-07-18,棋聖戦,30,,大山康晴,○,●,森雞二,,五番勝負,第4局,,なし
1977-07-07,棋聖戦,30,,大山康晴,○,●,森雞二,,五番勝負,第3局,,なし
1977-06-23,棋聖戦,30,,大山康晴,●,○,森雞二,,五番勝負,第2局,,なし
1977-06-09,棋聖戦,30,,大山康晴,○,●,森雞二,,五番勝負,第1局,,なし
1977-01-31,棋聖戦,29,,大山康晴,○,●,米長邦雄,,五番勝負,第5局,,なし
1977-01-20,棋聖戦,29,,大山康晴,●,○,米長邦雄,,五番勝負,第4局,,なし
1977-01-10,棋聖戦,29,,大山康晴,○,●,米長邦雄,,五番勝負,第3局,,なし
1976-12-27,棋聖戦,29,,大山康晴,○,●,米長邦雄,,五番勝負,第2局,,なし
1976-12-16,棋聖戦,29,,大山康晴,●,○,米長邦雄,,五番勝負,第1局,,なし
1976-07-20,棋聖戦,28,,大山康晴,○,●,桐山清澄,,五番勝負,第4局,,なし
1976-07-05,棋聖戦,28,,大山康晴,○,●,桐山清澄,,五番勝負,第3局,,なし
1976-06-23,棋聖戦,28,,大山康晴,●,○,桐山清澄,,五番勝負,第2局,,なし
1976-06-17,棋聖戦,28,,大山康晴,○,●,桐山清澄,,五番勝負,第1局,,なし
1976-01-10,棋聖戦,27,,大山康晴,○,●,二上達也,,五番勝負,第3局,,なし
1975-12-27,棋聖戦,27,,大山康晴,○,●,二上達也,,五番勝負,第2局,,なし
1975-12-15,棋聖戦,27,,大山康晴,○,●,二上達也,,五番勝負,第1局,,なし
1975-07-17,棋聖戦,26,,大山康晴,○,●,二上達也,,五番勝負,第4局,,なし
1975-07-10,棋聖戦,26,,大山康晴,○,●,二上達也,,五番勝負,第3局,,なし
1975-06-30,棋聖戦,26,,大山康晴,●,○,二上達也,,五番勝負,第2局,,なし
1975-06-19,棋聖戦,26,,大山康晴,○,●,二上達也,,五番勝負,第1局,,なし
1975-01-10,棋聖戦,25,,大山康晴,○,●,米長邦雄,,五番勝負,第3局,,なし
1974-12-25,棋聖戦,25,,大山康晴,○,●,米長邦雄,,五番勝負,第2局,,なし
1974-12-16,棋聖戦,25,,大山康晴,○,●,米長邦雄,,五番勝負,第1局,,なし
1974-08-09,棋聖戦,24,,内藤國雄,●,○,大山康晴,,五番勝負,第4局,,なし
1974-07-25,棋聖戦,24,,内藤國雄,●,○,大山康晴,,五番勝負,第3局,,なし
1974-07-19,棋聖戦,24,,内藤國雄,●,○,大山康晴,,五番勝負,第2局,,なし
1974-07-12,棋聖戦,24,,内藤國雄,○,●,大山康晴,,五番勝負,第1局,,なし
1974-02-04,棋聖戦,23,,米長邦雄,●,○,内藤國雄,,五番勝負,第5局,,なし
1974-01-22,棋聖戦,23,,米長邦雄,●,○,内藤國雄,,五番勝負,第4局,,なし
1974-01-11,棋聖戦,23,,米長邦雄,●,○,内藤國雄,,五番勝負,第3局,,なし
1973-12-26,棋聖戦,23,,米長邦雄,○,●,内藤國雄,,五番勝負,第2局,,なし
1973-12-17,棋聖戦,23,,米長邦雄,○,●,内藤國雄,,五番勝負,第1局,,なし
1973-07-20,棋聖戦,22,,有吉道夫,●,○,米長邦雄,,五番勝負,第4局,,なし
1973-07-12,棋聖戦,22,,有吉道夫,●,○,米長邦雄,,五番勝負,第3局,,なし
1973-06-29,棋聖戦,22,,有吉道夫,●,○,米長邦雄,,五番勝負,第2局,,なし
1973-06-21,棋聖戦,22,,有吉道夫,○,●,米長邦雄,,五番勝負,第1局,,なし
1973-02-05,棋聖戦,21,,中原誠,●,○,有吉道夫,,五番勝負,第5局,,なし
1973-01-22,棋聖戦,21,,中原誠,●,○,有吉道夫,,五番勝負,第4局,,なし
1973-01-12,棋聖戦,21,,中原誠,●,○,有吉道夫,,五番勝負,第3局,,なし
1972-12-27,棋聖戦,21,,中原誠,○,●,有吉道夫,,五番勝負,第2局,,なし
1972-12-18,棋聖戦,21,,中原誠,○,●,有吉道夫,,五番勝負,第1局,,なし
1972-07-21,棋聖戦,20,,中原誠,○,●,内藤國雄,,五番勝負,第4局,,なし
1972-07-12,棋聖戦,20,,中原誠,●,○,内藤國雄,,五番勝負,第3局,,なし
1972-06-30,棋聖戦,20,,中原誠,○,●,内藤國雄,,五番勝負,第2局,,なし
1972-06-20,棋聖戦,20,,中原誠,○,●,内藤國雄,,五番勝負,第1局,,なし
1972-01-21,棋聖戦,19,,中原誠,○,●,二上達也,,五番勝負,第4局,,なし
1972-01-13,棋聖戦,19,,中原誠,○,●,二上達也,,五番勝負,第3局,,なし
1971-12-27,棋聖戦,19,,中原誠,●,○,二上達也,,五番勝負,第2局,,なし
1971-12-20,棋聖戦,19,,中原誠,○,●,二上達也,,五番勝負,第1局,,なし
1971-08-03,棋聖戦,18,,中原誠,○,●,大山康晴,,五番勝負,第4局,,なし
1971-07-22,棋聖戦,18,,中原誠,●,○,大山康晴,,五番勝負,第3局,,なし
1971-07-13,棋聖戦,18,,中原誠,○,●,大山康晴,,五番勝負,第2局,,なし
1971-07-05,棋聖戦,18,,中原誠,○,●,大山康晴,,五番勝負,第1局,,なし
1971-01-12,棋聖戦,17,,大山康晴,●,○,中原誠,,五番勝負,第3局,,なし
1970-12-27,棋聖戦,17,,大山康晴,●,○,中原誠,,五番勝負,第2局,,なし
1970-12-17,棋聖戦,17,,大山康晴,●,○,中原誠,,五番勝負,第1局,,なし
1970-07-17,棋聖戦,16,,内藤國雄,●,○,大山康晴,,五番勝負,第4局,,なし
1970-07-07,棋聖戦,16,,内藤國雄,○,●,大山康晴,,五番勝負,第3局,,なし
1970-06-30,棋聖戦,16,,内藤國雄,●,○,大山康晴,,五番勝負,第2局,,なし
1970-06-19,棋聖戦,16,,内藤國雄,●,○,大山康晴,,五番勝負,第1局,,なし
1970-01-19,棋聖戦,15,,中原誠,●,○,内藤國雄,,五番勝負,第4局,,なし
1970-01-09,棋聖戦,15,,中原誠,●,○,内藤國雄,,五番勝負,第3局,,なし
1969-12-27,棋聖戦,15,,中原誠,●,○,内藤國雄,,五番勝負,第2局,,なし
1969-12-17,棋聖戦,15,,中原誠,○,●,内藤國雄,,五番勝負,第1局,,なし
1969-07-10,棋聖戦,14,,中原誠,○,●,山田道美,,五番勝負,第3局,,なし
1969-07-01,棋聖戦,14,,中原誠,○,●,山田道美,,五番勝負,第2局,,なし
1969-06-20,棋聖戦,14,,中原誠,○,●,山田道美,,五番勝負,第1局,,なし
1969-01-20,棋聖戦,13,,中原誠,○,●,大山康晴,,五番勝負,第4局,,なし
1969-01-12,棋聖戦,13,,中原誠,○,●,大山康晴,,五番勝負,第3局,,なし
1968-12-27,棋聖戦,13,,中原誠,●,○,大山康晴,,五番勝負,第2局,,なし
1968-12-20,棋聖戦,13,,中原誠,○,●,大山康晴,,五番勝負,第1局,,なし
1968-07-19,棋聖戦,12,,山田道美,●,○,中原誠,,五番勝負,第4局,,なし
1968-07-09,棋聖戦,12,,山田道美,●,○,中原誠,,五番勝負,第3局,,なし
1968-07-01,棋聖戦,12,,山田道美,●,○,中原誠,,五番勝負,第2局,,なし
1968-06-19,棋聖戦,12,,山田道美,○,●,中原誠,,五番勝負,第1局,,なし
1968-01-30,棋聖戦,11,,山田道美,○,●,中原誠,,五番勝負,第5局,,なし
1968-01-22,棋聖戦,11,,山田道美,○,●,中原誠,,五番勝負,第4局,,なし
1968-01-09,棋聖戦,11,,山田道美,○,●,中原誠,,五番勝負,第3局,,なし
1967-12-27,棋聖戦,11,,山田道美,●,○,中原誠,,五番勝負,第2局,,なし
1967-12-19,棋聖戦,11,,山田道美,●,○,中原誠,,五番勝負,第1局,,なし
1967-07-24,棋聖戦,10,,大山康晴,●,○,山田道美,,五番勝負,第4局,,なし
1967-07-17,棋聖戦,10,,大山康晴,○,●,山田道美,,五番勝負,第3局,,なし
1967-07-11,棋聖戦,10,,大山康晴,●,○,山田道美,,五番勝負,第2局,,なし
1967-06-28,棋聖戦,10,,大山康晴,●,○,山田道美,,五番勝負,第1局,,なし
1967-06-20,棋聖戦,10,,大山康晴,千,千,山田道美,,五番勝負,第1局,,なし
1967-01-10,棋聖戦,9,,二上達也,●,○,大山康晴,,五番勝負,第3局,,なし
1966-12-26,棋聖戦,9,,二上達也,●,○,大山康晴,,五番勝負,第2局,,なし
1966-12-18,棋聖戦,9,,二上達也,●,○,大山康晴,,五番勝負,第1局,,なし
1966-07-23,棋聖戦,8,,大山康晴,●,○,二上達也,,五番勝負,第4局,,なし
1966-07-12,棋聖戦,8,,大山康晴,●,○,二上達也,,五番勝負,第3局,,なし
1966-06-28,棋聖戦,8,,大山康晴,○,●,二上達也,,五番勝負,第2局,,なし
1966-06-22,棋聖戦,8,,大山康晴,●,○,二上達也,,五番勝負,第1局,,なし
1966-02-14,棋聖戦,7,,大山康晴,○,●,二上達也,,五番勝負,第5局,,なし
